20:36:14 INFO  application.ApplicationManager - Start browser CHROME
20:36:33 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
20:36:33 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
20:36:33 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
20:36:33 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
20:36:33 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
20:36:33 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
20:36:33 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
20:36:33 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
20:36:35 INFO  application.MyListener - Start find element by --> By.xpath: //h3
20:36:38 INFO  application.MyListener - The element --> By.xpath: //h3 was found
20:36:38 INFO  tests.TestBase - End off method - addContactTestBase
